inventory_id,part_num,color_id,quantity,is_spare
6567,11477,72,10,f
6567,11477,1,4,f
6567,12825,71,4,f
6567,12825,0,4,f
6567,13252,46,1,f
6567,13547,0,4,f
6567,13548,1,2,f
6567,14301,71,4,f
6567,14719,71,2,f
6567,15207,72,4,f
6567,15303,36,1,t
6567,15303,36,2,f
6567,15400,72,2,f
6567,15427pr0001,0,1,f
6567,15428,1,1,f
6567,15429,1,1,f
6567,15444,179,1,f
6567,15445,72,1,f
6567,15535,72,8,f
6567,15573,71,7,f
6567,16175pr01,4,1,f
6567,16577,71,1,f
6567,16599,1,1,f
6567,19220,0,1,f
6567,2340,0,2,f
6567,2340,1,6,f
6567,2357,0,6,f
6567,2412b,72,21,f
6567,2420,0,6,f
6567,2431,1,6,f
6567,2431pr0004,71,1,f
6567,2432,71,7,f
6567,2445,1,2,f
6567,2447,36,1,t
6567,2447,36,1,f
6567,2450,72,2,f
6567,2460,15,2,f
6567,2462,71,4,f
6567,2540,72,4,f
6567,2653,0,8,f
6567,2654,72,12,f
6567,2780,0,21,f
6567,2780,0,3,t
6567,2817,0,4,f
6567,298c02,1,2,f
6567,298c02,1,1,t
6567,3001,0,1,f
6567,3001,4,1,f
6567,3003,0,1,f
6567,3004,1,7,f
6567,30044,71,4,f
6567,30046,0,2,f
6567,3010,14,8,f
6567,30136,71,8,f
6567,30137,71,1,f
6567,30153,46,4,f
6567,30171,0,1,f
6567,3020,14,6,f
6567,3021,71,1,f
6567,3021,72,4,f
6567,3022,71,5,f
6567,3022,72,4,f
6567,3023,36,2,f
6567,3023,46,4,f
6567,3023,1,10,f
6567,30237b,0,2,f
6567,3024,1,1,t
6567,3024,297,1,t
6567,3024,297,2,f
6567,3024,1,2,f
6567,3029,71,1,f
6567,3033,71,1,f
6567,3034,1,7,f
6567,30355,71,3,f
6567,30356,71,3,f
6567,30363,1,2,f
6567,30363pr0006,1,3,f
6567,30367c,72,1,f
6567,3037,1,13,f
6567,30374,36,2,f
6567,30375,72,1,f
6567,3038,1,2,f
6567,3039,1,12,f
6567,3039pr0014,0,2,f
6567,3039pr0015,0,3,f
6567,3040b,1,2,f
6567,30414,72,2,f
6567,30503,1,2,f
6567,30553,0,1,f
6567,3062b,14,9,f
6567,3065,36,1,f
6567,3068b,1,6,f
6567,3068b,14,2,f
6567,3069b,14,4,f
6567,3069bpr0101,71,3,f
6567,32000,0,2,f
6567,32013,71,4,f
6567,32018,71,2,f
6567,32028,71,2,f
6567,32054,0,4,f
6567,32062,4,1,f
6567,32064a,71,10,f
6567,32123b,14,3,f
6567,32123b,14,2,t
6567,32187,71,2,f
6567,32291,4,1,f
6567,32324,71,2,f
6567,32531,0,2,f
6567,32532,71,1,f
6567,3460,71,9,f
6567,3464,72,2,f
6567,3622,1,2,f
6567,3622pr0005,1,1,f
6567,3623,1,2,f
6567,3623,14,2,f
6567,3626cpr1326,14,1,f
6567,3626cpr1407,14,1,f
6567,3626cpr1442,179,1,f
6567,3626cpr1459,179,1,f
6567,3660,72,4,f
6567,3665,0,10,f
6567,3666,71,2,f
6567,3673,71,2,f
6567,3673,71,1,t
6567,3700,72,2,f
6567,3701,72,1,f
6567,3701,71,4,f
6567,3702,71,3,f
6567,3710,0,8,f
6567,3713,4,1,t
6567,3713,4,2,f
6567,3747b,71,2,f
6567,3795,0,1,f
6567,3795,71,2,f
6567,3838,1,1,f
6567,3839b,72,2,f
6567,3894,72,5,f
6567,3899,4,1,f
6567,3937,72,4,f
6567,3941,1,2,f
6567,3942c,1,1,f
6567,3956,0,2,f
6567,3963,71,2,f
6567,4006,0,1,f
6567,4032a,72,1,f
6567,40490,14,2,f
6567,4070,0,4,f
6567,4070,72,4,f
6567,4081b,72,4,f
6567,4162,1,11,f
6567,41764,72,1,f
6567,41765,72,1,f
6567,41769,71,1,f
6567,41770,71,1,f
6567,42022,72,2,f
6567,42023,72,4,f
6567,4229,71,2,f
6567,42446,71,1,t
6567,42446,71,1,f
6567,42610,71,3,f
6567,4274,1,34,f
6567,4274,1,4,t
6567,4282,71,2,f
6567,4285b,71,1,f
6567,4286,1,2,f
6567,4287,72,12,f
6567,4287,71,4,f
6567,43093,1,6,f
6567,43337,46,3,f
6567,43710,1,3,f
6567,43711,1,3,f
6567,43713,72,1,f
6567,43898,72,2,f
6567,44567b,1,4,f
6567,44676,0,2,f
6567,44676,1,2,f
6567,4490pr0003,1,1,f
6567,4510,72,8,f
6567,4522,0,1,f
6567,4588,72,2,f
6567,4595,71,4,f
6567,4598,1,5,f
6567,4697b,71,2,f
6567,4697b,71,1,t
6567,4733,71,1,f
6567,4735,71,4,f
6567,47397,71,2,f
6567,47398,71,2,f
6567,4740,71,7,f
6567,4740,36,4,f
6567,47406,72,1,f
6567,47457,1,7,f
6567,48336,1,6,f
6567,4871,72,1,f
6567,50950,1,4,f
6567,52031,1,2,f
6567,54091,72,2,f
6567,54200,36,1,t
6567,54200,1,4,f
6567,54200,72,4,f
6567,54200,36,1,f
6567,54200,46,1,t
6567,54200,0,1,t
6567,54200,1,3,t
6567,54200,46,1,f
6567,54200,0,2,f
6567,54200,72,1,t
6567,54383,1,1,f
6567,54384,1,1,f
6567,55013,72,3,f
6567,55981,71,2,f
6567,56908,71,3,f
6567,57028c04,71,2,f
6567,57796,72,2,f
6567,59900,72,1,f
6567,59900,36,16,f
6567,59900,46,2,f
6567,60208,72,2,f
6567,60470a,71,4,f
6567,60471,0,2,f
6567,60581,47,1,f
6567,6063,72,1,f
6567,6070,46,2,f
6567,6106,71,2,f
6567,6111,0,3,f
6567,6112,72,1,f
6567,61184,71,4,f
6567,6134,71,4,f
6567,61409,4,2,f
6567,61409,72,6,f
6567,6141,1,1,t
6567,6141,36,4,t
6567,6141,34,4,f
6567,6141,72,3,t
6567,6141,71,3,t
6567,6141,34,3,t
6567,6141,71,14,f
6567,6141,1,1,f
6567,6141,72,12,f
6567,6141,36,7,f
6567,6233,71,2,f
6567,63864,72,4,f
6567,63965,70,1,f
6567,64567,71,1,t
6567,64567,71,4,f
6567,6558,1,12,f
6567,6564,71,2,f
6567,6565,71,2,f
6567,6589,19,2,t
6567,6589,19,3,f
6567,6636,72,11,f
6567,76766,1,2,f
6567,85861,15,1,f
6567,85861,15,1,t
6567,85943,72,1,f
6567,85984,0,4,f
6567,85984,72,6,f
6567,87079,1,4,f
6567,87087,71,2,f
6567,87580,72,3,f
6567,88072,72,7,f
6567,88292,0,8,f
6567,89522,297,1,t
6567,89522,297,1,f
6567,90194,71,6,f
6567,90194,1,1,f
6567,91988,0,2,f
6567,92099,72,2,f
6567,92280,71,6,f
6567,92579,47,1,f
6567,92582,71,1,f
6567,93273,1,3,f
6567,93274,72,2,f
6567,95120,72,1,f
6567,96874,25,1,t
6567,970c00,0,1,f
6567,970c00,1,1,f
6567,970c00pr0690,1,1,f
6567,970c00pr0725,25,1,f
6567,973pr2650c01,1,1,f
6567,973pr2694c01,0,1,f
6567,973pr2715c01,1,1,f
6567,973pr2726c01,25,1,f
6567,98138,182,2,t
6567,98138,182,16,f
6567,99207,71,4,f
6567,99780,71,5,f
6568,3020,4,3,f
6568,3022,4,2,f
6568,3023,320,4,f
6568,3024,320,1,f
6568,30414,72,4,f
6568,3623,4,1,f
6568,3937,71,1,f
6568,40379,0,2,f
6568,4085c,4,2,f
6568,43710,4,2,f
6568,43711,4,2,f
6568,47457,4,2,f
6568,48183,4,1,f
6568,48336,19,2,f
6568,49668,19,1,f
6568,6019,0,2,f
6568,6134,0,1,f
6568,6141,42,1,t
6568,6141,42,1,f
6569,11092,179,2,f
6569,11212,72,2,f
6569,11477,72,8,f
6569,12825,72,4,f
6569,15391,15,1,f
6569,15392,72,1,f
6569,15462,28,1,f
6569,18352,72,1,f
6569,19014,179,1,f
6569,2412b,71,1,f
6569,2431,0,2,f
6569,2432,72,1,f
6569,2458,72,2,f
6569,2460,71,1,f
6569,2569,0,1,f
6569,2780,0,1,f
6569,2817,71,1,f
6569,2877,0,2,f
6569,3004,28,1,f
6569,3021,15,1,f
6569,3021,0,5,f
6569,3022,71,2,f
6569,3023,36,4,f
6569,3023,41,2,f
6569,3023,46,4,f
6569,30236,19,1,f
6569,3029,71,2,f
6569,3031,15,1,f
6569,3034,72,1,f
6569,3039,0,2,f
6569,3040b,71,2,f
6569,30592,72,1,f
6569,3062b,72,4,f
6569,3069b,0,1,f
6569,3070bpr0001,34,1,t
6569,3070bpr0001,34,1,f
6569,32000,0,4,f
6569,32013,0,2,f
6569,32316,4,1,f
6569,3245c,0,2,f
6569,32524,72,2,f
6569,32525,0,2,f
6569,32556,19,4,f
6569,3298,28,5,f
6569,3623,72,4,f
6569,3626cpr1488,14,1,f
6569,3626cpr1490,14,1,f
6569,3665,72,2,f
6569,3666,28,3,f
6569,3673,71,11,f
6569,3700,72,2,f
6569,3702,4,2,f
6569,3747b,0,6,f
6569,3832,28,2,f
6569,4216,15,1,f
6569,4274,1,12,f
6569,43093,1,3,f
6569,43903,0,2,f
6569,4477,0,5,f
6569,4740,28,6,f
6569,48336,4,2,f
6569,4864b,41,1,f
6569,51739,28,4,f
6569,55981,71,6,f
6569,58176,179,6,f
6569,58176,36,4,f
6569,60470a,0,2,f
6569,60478,0,6,f
6569,60483,71,1,f
6569,61183,0,1,f
6569,61184,71,4,f
6569,61252,4,1,f
6569,61409,72,6,f
6569,6141,182,2,f
6569,6141,47,4,f
6569,6141,179,8,f
6569,6232,19,1,f
6569,62462,71,1,f
6569,63965,0,2,f
6569,85984,15,1,f
6569,85984,28,2,f
6569,87580,15,1,f
6569,88072,71,1,f
6569,88930,0,1,f
6569,92947,71,2,f
6569,970c00pr0703,71,1,f
6569,970c00pr0738,0,1,f
6569,973pr2757c01,71,1,f
6569,973pr2758c01,15,1,f
6569,98100,71,2,f
6569,98313,179,6,f
6569,98834,0,1,f
6569,99780,0,2,f
6569,99781,71,2,f
6571,11289,41,1,f
6571,18674,15,1,f
6571,2421,0,1,f
6571,2446,4,1,f
6571,2447,40,1,f
6571,2447,40,1,t
6571,2449,14,2,f
6571,2460,72,1,f
6571,2479,0,1,f
6571,2495,4,2,f
6571,2496,0,2,f
6571,2877,72,2,f
6571,3002,4,1,f
6571,3003,14,1,f
6571,3020,0,1,f
6571,3022,4,2,f
6571,3023,14,1,f
6571,3031,2,1,f
6571,3069bpr0099,15,3,f
6571,3069bpr0101,71,1,f
6571,3245c,14,1,f
6571,3460,0,4,f
6571,3623,0,1,f
6571,3626cpr0914,14,1,f
6571,3626cpr1146,14,1,f
6571,3626cpr1580,14,1,f
6571,3626cpr1664,14,1,f
6571,3710,4,2,f
6571,3710,72,2,f
6571,3747b,14,1,f
6571,3795,72,1,f
6571,3832,14,1,f
6571,3941,15,1,f
6571,3941,71,1,f
6571,4006,0,1,f
6571,4032a,2,1,f
6571,4032a,4,1,f
6571,4345b,14,2,f
6571,4345b,4,1,f
6571,4346,4,1,f
6571,4346,14,2,f
6571,43713,72,1,f
6571,43719,72,1,f
6571,43723,0,1,f
6571,44661,14,1,f
6571,4488,0,1,f
6571,4599b,71,1,t
6571,4599b,71,1,f
6571,58176,36,2,f
6571,60100stk01,9999,1,f
6571,64567,15,2,f
6571,64567,15,1,t
6571,86035,25,1,f
6571,86035,1,1,f
6571,88283,484,1,f
6571,90194,4,1,f
6571,92280,15,2,f
6571,93273,72,2,f
6571,970c00,0,2,f
6571,970c00,73,2,f
6571,973pr1356c01,4,1,f
6571,973pr1976c01,4,1,f
6571,973pr2998c01,25,1,f
6571,973pr3360c01,73,1,f
6573,10314,15,1,f
6573,11211,19,2,f
6573,11602pr0001b,15,1,f
6573,11618,31,1,f
6573,11618,26,1,f
6573,11816pr0003,78,1,f
6573,11816pr0006,78,1,f
6573,12622,30,1,f
6573,13336pr0001,27,1,f
6573,14769,71,2,f
6573,14769pr0001,15,1,f
6573,15068,484,2,f
6573,15207,15,2,f
6573,15623pr0004,84,1,f
6573,15627pr0012,226,1,f
6573,18852pr0001,15,1,f
6573,18855,323,1,f
6573,22888,27,1,f
6573,23969,26,2,f
6573,2412b,179,1,f
6573,2431,33,2,f
6573,2431pr0076,15,1,f
6573,2432,15,1,f
6573,2432,322,1,f
6573,2454b,226,2,f
6573,2496,85,2,f
6573,2655,71,2,f
6573,2877,14,1,f
6573,3001,323,3,f
6573,3001,322,1,f
6573,3001,29,1,f
6573,3003,29,1,f
6573,3004,15,1,f
6573,3004,29,1,f
6573,3004,30,2,f
6573,3004pr0017,27,1,f
6573,3010,15,1,f
6573,30145,226,2,f
6573,3020,322,1,f
6573,3020,30,4,f
6573,30236,15,2,f
6573,30237b,19,1,f
6573,30237b,15,2,f
6573,3031,19,1,f
6573,3037,322,1,f
6573,3039,484,2,f
6573,30414,19,1,f
6573,3062b,29,2,f
6573,3062b,41,1,f
6573,3068b,191,2,f
6573,3069b,191,2,f
6573,3069b,36,2,f
6573,3245cpr0005,25,1,f
6573,33172,25,1,f
6573,33183,10,2,f
6573,33243,322,2,f
6573,33291,26,1,f
6573,33291,5,1,f
6573,3623,29,1,f
6573,3633,15,2,f
6573,3659,5,2,f
6573,3710,70,2,f
6573,3710,15,2,f
6573,3795,30,1,f
6573,3823,41,1,f
6573,3829c01,71,1,f
6573,3958,27,1,f
6573,43898,71,1,f
6573,44568,15,1,f
6573,44570,15,1,f
6573,4533,41,1,f
6573,4599b,71,2,f
6573,48092,30,2,f
6573,4865b,41,5,f
6573,57895,47,2,f
6573,59900,129,1,f
6573,6014b,15,4,f
6573,60475b,15,3,f
6573,60581pr0002,15,3,f
6573,60596,15,2,f
6573,60598,15,1,f
6573,60599,15,1,f
6573,60607,70,2,f
6573,60608,15,2,f
6573,60616a,47,1,f
6573,6091,30,2,f
6573,6179,322,1,f
6573,6215,322,11,f
6573,6256,29,1,f
6573,63864,322,1,f
6573,63868,71,1,f
6573,87079,15,1,f
6573,87079pr0093,15,1,f
6573,87544,47,1,f
6573,87544pr0002,47,1,f
6573,87580,19,1,f
6573,87580,15,1,f
6573,87580,70,1,f
6573,87697,0,4,f
6573,92256,70,1,f
6573,92257,320,1,f
6573,92410,15,1,f
6573,92456pr0069c01,78,1,f
6573,92456pr0085c01,78,1,f
6573,92818pr0002c01,26,1,f
6573,92820pr0011c01,30,1,f
6573,92947,19,2,f
6573,93273,71,2,f
6573,98387pr0002,71,1,f
6573,98389pr0002,19,1,f
6573,98393a,323,1,f
6573,98393b,323,1,f
6573,98393c,323,1,f
6573,98393d,323,1,f
6573,98393e,323,1,f
6573,98393f,323,1,f
6573,98393g,323,1,f
6573,98393h,323,1,f
6573,98393i,323,1,f
6573,98393j,323,1,f
6574,2357,0,4,f
6574,2412b,335,6,f
6574,2420,4,6,f
6574,2432,7,1,f
6574,2450,4,2,f
6574,2540,335,5,f
6574,2654,7,1,f
6574,3002,4,2,f
6574,3003,0,1,f
6574,30035,42,1,f
6574,3004,4,4,f
6574,3005,33,2,f
6574,3005,4,1,f
6574,30183,7,1,f
6574,3020,4,1,f
6574,3021,8,6,f
6574,3022,4,8,f
6574,3022,4,1,t
6574,3023,7,12,f
6574,3023,0,1,f
6574,30237a,7,2,f
6574,30303,8,2,f
6574,3031,4,2,f
6574,3031,8,1,f
6574,30364,0,2,f
6574,30365,7,5,f
6574,3037,335,2,f
6574,30375,15,1,f
6574,30377,3,2,f
6574,30383,8,6,f
6574,30386,7,1,f
6574,30387,7,2,f
6574,30388,7,4,f
6574,3039,4,12,f
6574,30396,4,1,f
6574,30526,7,2,f
6574,30530,15,1,f
6574,30536,40,1,f
6574,30542,0,2,f
6574,30592,7,1,f
6574,3069bp55,8,1,f
6574,32000,335,3,f
6574,32001,4,1,f
6574,32138,0,1,t
6574,3298,4,2,f
6574,3298px6,4,2,f
6574,3710,8,7,f
6574,3839b,335,3,f
6574,3937,8,1,f
6574,3938,0,1,f
6574,3960px3,7,1,f
6574,4070,0,2,f
6574,4085c,4,2,f
6574,4095,4,2,f
6574,4150,335,2,f
6574,4150ps1,7,2,f
6574,4150px8,7,2,f
6574,4175,7,2,f
6574,4349,7,1,f
6574,4589,42,3,f
6574,4740,8,2,f
6574,4740,42,2,f
6574,4856a,7,1,f
6574,4859,335,4,f
6574,4859,4,1,f
6574,4871,4,2,f
6574,6126a,57,1,f
6574,6259,335,2,f
6574,6541,7,3,f
6574,6587,8,1,f
6574,73983,4,8,f
6574,75535,4,1,f
6574,758c03,7,2,f
6574,rb00167,14,6,t
6574,rb00167,14,1,f
6574,x117px4,3,1,f
6575,2338,0,1,f
6575,2446,7,1,f
6575,2570,8,1,f
6575,2586p4g,7,1,f
6575,2594,7,1,f
6575,30173a,0,1,f
6575,30173a,7,1,f
6575,30175,8,1,f
6575,30177,0,1,f
6575,30177,2,1,f
6575,30273,8,1,f
6575,3626bpr0895,15,1,f
6575,3844,0,1,f
6575,3846p4e,7,1,f
6575,3847,8,1,f
6575,3848,0,1,f
6575,3849,8,1,f
6575,3896,8,1,f
6575,3896,0,1,f
6575,4497,6,1,f
6575,4498,6,1,f
6575,4499,6,1,f
6575,4505,6,1,f
6575,59,383,1,f
6575,6122,0,1,f
6575,6123,8,1,f
6575,6131,1,1,f
6575,6132,15,1,f
6575,6260,15,1,f
6575,6265,15,3,f
6575,6266,15,2,f
6575,71015,334,1,f
6575,87692,4,1,f
6575,87693,4,1,f
6575,87694,4,1,f
6575,87695,15,2,f
6575,87696,15,1,f
6577,45463,9,1,f
6577,clikits025,52,1,f
6577,clikits110,383,1,f
6577,clikits217,89,1,f
6578,2335,8,1,f
6578,2412b,7,2,f
6578,2432,6,2,f
6578,2555,7,8,f
6578,2654,0,4,f
6578,2877,8,4,f
6578,298c02,0,1,t
6578,298c02,0,2,f
6578,3001,6,2,f
6578,3005,6,2,f
6578,3007,0,1,f
6578,30165,6,2,f
6578,3020,6,2,f
6578,3021,484,2,f
6578,3023,484,1,f
6578,30236,7,3,f
6578,3033,8,1,f
6578,3034,6,1,f
6578,30367b,15,1,f
6578,3037,6,2,f
6578,3038,6,2,f
6578,3045,6,4,f
6578,3048c,6,2,f
6578,3062b,8,2,f
6578,3068b,8,1,f
6578,3070b,7,3,f
6578,3070b,7,1,t
6578,32000,0,2,f
6578,3622,484,4,f
6578,3678a,6,2,f
6578,3794a,0,1,f
6578,3795,8,1,f
6578,3937,0,1,f
6578,3938,6,1,f
6578,4032a,14,1,f
6578,4081b,0,2,f
6578,4274,7,1,t
6578,4274,7,5,f
6578,4286,6,4,f
6578,4287,8,2,f
6578,43720,484,1,f
6578,43721,484,1,f
6578,43898,6,1,f
6578,4589,7,1,f
6578,4733,8,3,f
6578,4740,15,1,f
6578,6141,7,1,t
6578,6141,7,4,f
6578,63965,15,4,f
6579,30374,70,1,f
6579,3626bpr0511,378,5,f
6579,40234,71,1,f
6579,43899,72,1,f
6579,4495b,378,2,f
6579,48493,132,1,f
6579,53705,132,2,f
6579,60751,132,2,f
6579,60751,134,2,f
6579,60752,135,2,f
6579,6123,72,1,f
6579,61856p40,72,3,f
6579,62408,148,1,f
6579,86038,70,2,f
6579,970x199,70,5,f
6579,973pr1349c01,70,3,f
6579,973pr1352c01,72,2,f
6581,13535,15,1,f
6581,15580,73,2,f
6581,15957,322,1,f
6581,18012,71,1,f
6581,18783,15,6,f
6581,18921,70,1,f
6581,19818pr0031,14,1,f
6581,20820,15,1,f
6581,21990,27,1,f
6581,24181,4,1,f
6581,24806,14,1,f
6581,24992,322,2,f
6581,25546,1,1,f
6581,25765,15,1,f
6581,25981,14,1,f
6581,26249,15,2,f
6581,3011,73,2,f
6581,31023,25,1,f
6581,3437,484,6,f
6581,4066,191,2,f
6581,40666,191,3,f
6581,4911,15,1,f
6581,4912,27,1,f
6581,61649,14,1,f
6581,61649,73,1,f
6581,76371pr0038,15,1,f
6581,92094,73,1,f
6581,93353,191,2,f
6581,98223pr0009,70,1,f
6581,98233,70,1,f
6583,47225,14,2,f
6584,5306bc162,0,2,f
6585,10928,72,1,f
6585,11946,4,2,f
6585,11947,4,2,f
6585,12799,72,1,f
6585,18352,72,1,f
6585,2780,0,23,f
6585,2780,0,1,t
6585,2825,4,2,f
6585,32039,71,6,f
6585,32054,0,3,f
6585,32062,4,6,f
6585,32073,71,3,f
6585,32123b,71,1,t
6585,32123b,71,8,f
6585,32138,0,2,f
6585,32140,0,4,f
6585,32184,0,4,f
6585,32278,71,2,f
6585,32291,0,2,f
6585,32316,0,1,f
6585,32449,15,2,f
6585,32523,15,1,f
6585,32523,4,4,f
6585,32524,15,1,f
6585,32524,0,1,f
6585,3705,0,1,f
6585,3737,0,2,f
6585,40490,4,2,f
6585,41678,71,2,f
6585,42003,71,4,f
6585,43093,1,9,f
6585,44294,71,1,f
6585,4519,71,2,f
6585,4716,71,1,f
6585,48989,71,1,f
6585,55978,0,2,f
6585,55982,0,2,f
6585,56145,0,2,f
6585,58090,0,2,f
6585,60483,0,4,f
6585,6141,36,1,t
6585,6141,71,1,f
6585,6141,71,1,t
6585,6141,36,1,f
6585,62462,4,4,f
6585,62462,71,2,f
6585,64391,4,1,f
6585,64683,4,1,f
6585,6536,4,4,f
6585,6536,15,2,f
6585,6558,1,16,f
6585,75c10,4,1,f
6585,87080,4,2,f
6585,87082,0,1,f
6585,87086,4,2,f
6588,2540,0,2,f
6588,30367b,14,1,f
6588,3749,19,1,t
6588,3749,19,1,f
6588,3941,14,1,f
6588,4735,0,2,f
6588,4735,0,1,t
6588,6041,0,1,f
6588,6141,46,1,f
6588,6141,46,1,t
6590,1,15,2,f
6590,122c01,0,2,f
6590,2,15,1,f
6590,3,14,2,f
6590,3001,15,2,f
6590,3003,4,3,f
6590,3003,14,1,f
6590,3004,15,5,f
6590,3004,4,4,f
6590,3005,14,16,f
6590,3008,15,2,f
6590,3009,15,10,f
6590,3010,15,6,f
6590,3020,1,1,f
6590,3021,0,2,f
6590,3022,1,2,f
6590,3022,4,2,f
6590,3022,0,1,f
6590,3023,0,3,f
6590,3032,4,1,f
6590,3033,15,1,f
6590,3034,15,1,f
6590,3035,15,1,f
6590,3039,47,1,f
6590,3041,4,1,f
6590,3044a,4,2,f
6590,3062a,34,1,f
6590,3068b,15,7,f
6590,3068b,14,5,f
6590,3068b,4,11,f
6590,3069b,4,3,f
6590,3069b,15,9,f
6590,3070b,15,4,f
6590,3185,14,4,f
6590,3297,4,1,f
6590,3612,4,2,f
6590,3613,4,2,f
6590,3614b,14,2,f
6590,3622,15,4,f
6590,3626apr0001,14,1,f
6590,3633,1,2,f
6590,3633,15,2,f
6590,3641,0,4,f
6590,3666,15,1,f
6590,367,1,1,f
6590,3684,0,2,f
6590,3710,4,2,f
6590,3710,15,1,f
6590,3794a,15,2,f
6590,3795,4,1,f
6590,3837,8,1,f
6590,3852a,6,1,f
6590,3899,47,1,f
6590,3901,6,1,f
6590,3958,14,1,f
6590,4079,4,2,f
6590,685p01,14,1,f
6590,792c03,4,1,f
6590,837,15,1,f
6590,838,14,1,f
6590,970c00,1,1,f
6590,973c02,4,1,f
6590,x196,0,1,f
6591,11214,72,1,f
6591,15100,0,1,f
6591,18587,71,1,f
6591,18588,0,1,f
6591,18651,0,1,f
6591,18654,72,1,f
6591,19049,179,1,f
6591,19087,297,4,f
6591,20473,52,2,f
6591,24154,297,2,f
6591,24154,179,1,f
6591,24166,47,2,f
6591,24187,41,1,f
6591,24189,148,1,f
6591,24190,0,1,f
6591,24191,297,1,f
6591,24193pr0005,0,1,f
6591,2780,0,12,f
6591,32015,0,2,f
6591,32062,4,6,f
6591,32072,0,1,f
6591,32073,71,1,f
6591,32123b,71,7,f
6591,32184,0,2,f
6591,32270,0,1,f
6591,32449,0,4,f
6591,32523,0,2,f
6591,3648b,72,1,f
6591,3705,0,3,f
6591,3713,71,1,f
6591,3737,0,1,f
6591,3749,19,1,f
6591,41530,179,1,f
6591,41669,0,2,f
6591,4185,72,1,f
6591,42003,72,3,f
6591,4274,71,1,f
6591,43093,1,4,f
6591,4519,71,1,f
6591,50923,72,2,f
6591,55013,72,1,f
6591,59443,72,2,f
6591,59900,52,1,f
6591,60483,72,1,f
6591,6141,52,12,f
6591,62462,71,1,f
6591,64276,0,2,f
6591,64713,179,1,f
6591,6536,0,3,f
6591,6558,1,2,f
6591,6587,28,3,f
6591,74261,0,4,f
6591,87080,0,1,f
6591,87083,72,1,f
6591,87086,0,1,f
6591,90608,52,2,f
6591,90609,52,3,f
6591,90611,0,2,f
6591,90617,72,3,f
6591,90639,0,4,f
6591,90640,52,4,f
6591,92907,0,1,f
6591,93571,72,2,f
6591,93575,0,2,f
6591,98597,148,2,f
6592,10247,72,8,f
6592,10247,0,4,f
6592,10288,308,2,f
6592,11090,72,18,f
6592,11153,25,2,f
6592,11203,0,8,f
6592,11215,0,1,f
6592,11272,148,1,f
6592,11439,297,1,f
6592,11476,0,1,f
6592,11477,72,8,f
6592,11477,70,2,f
6592,11692pr0001c01,288,1,f
6592,14181,0,2,f
6592,14769,0,1,f
6592,15068,288,2,f
6592,15068,484,3,f
6592,15068,308,7,f
6592,15392,70,2,f
6592,15392,70,1,t
6592,15403,0,2,f
6592,15439,0,1,f
6592,15439,0,1,t
6592,15535,72,2,f
6592,15535pr0002,72,4,f
6592,15619,320,1,f
6592,15619,320,1,t
6592,15672,28,4,f
6592,15706,0,2,f
6592,15712,72,1,f
6592,16968,71,2,f
6592,18575,19,1,f
6592,18649,0,1,f
6592,18651,0,5,f
6592,18674,70,1,f
6592,18927,288,1,f
6592,19857pat0001,4,1,f
6592,19859pat0015,36,1,f
6592,21301,70,1,f
6592,21445,0,2,f
6592,22411,0,1,f
6592,2343,179,2,f
6592,23983,297,2,f
6592,23984,148,1,t
6592,23984,15,2,f
6592,23984,148,1,f
6592,23984,15,1,t
6592,23985,15,1,f
6592,2412b,297,4,f
6592,2415,71,1,f
6592,2419,72,2,f
6592,2419,2,2,f
6592,2421,0,1,f
6592,2431,0,2,f
6592,2450,308,2,f
6592,24724,9999,1,f
6592,2476a,28,6,f
6592,2526,288,1,t
6592,2526,288,1,f
6592,2528,272,1,f
6592,2530,72,1,f
6592,2530,72,1,t
6592,2540,25,1,f
6592,2550c02,179,1,f
6592,2561,70,1,t
6592,2561,70,1,f
6592,2562,70,1,f
6592,2562,70,1,t
6592,2585,71,1,f
6592,2723,0,2,f
6592,2744,308,2,f
6592,2780,0,38,f
6592,2780,0,4,t
6592,2817,71,2,f
6592,2877,71,2,f
6592,28809,71,2,f
6592,29978,148,2,f
6592,3001,72,2,f
6592,3003,0,3,f
6592,30036,72,2,f
6592,3008,28,2,f
6592,3009,0,3,f
6592,3009,72,2,f
6592,30136,484,2,f
6592,30137,70,2,f
6592,30137,71,4,f
6592,30150,71,1,f
6592,30157,72,4,f
6592,30170,72,1,t
6592,30170,72,1,f
6592,30173b,179,1,t
6592,30173b,179,2,f
6592,30173b,297,4,f
6592,30180,0,2,f
6592,3020,15,1,f
6592,3020,484,2,f
6592,3020,288,4,f
6592,3021,0,2,f
6592,3023,2,3,f
6592,3023,70,2,f
6592,3023,4,1,f
6592,3023,484,11,f
6592,3023,28,8,f
6592,3027,71,1,f
6592,3031,0,4,f
6592,3034,0,4,f
6592,30357,288,2,f
6592,30367c,0,2,f
6592,30374,71,1,f
6592,30374,71,1,t
6592,30395,297,1,f
6592,30505,70,2,f
6592,30526,72,1,f
6592,30565,0,4,f
6592,3062b,0,4,f
6592,3070bpr0007,71,1,t
6592,3070bpr0007,71,2,f
6592,32002,19,4,f
6592,32002,19,2,t
6592,32009,0,4,f
6592,32016,0,4,f
6592,32034,71,3,f
6592,32039,4,1,f
6592,32054,71,4,f
6592,32054,4,2,f
6592,32062,4,2,f
6592,32072,14,1,f
6592,32072,0,2,f
6592,32123b,14,2,f
6592,32124,70,6,f
6592,32184,0,3,f
