set_num,name,year,theme_id,num_parts,theme_name,parent_id
6713-1,Grip 'n' Go Challenge,2000,91,283,Race,50.0
6714-1,Speed Dragster,2000,91,80,Race,50.0
kabrace-1,Race 4-Pack,2001,91,4,Race,50.0
1252-1,Shell Tanker,1999,99,106,Gas Station,94.0
1253-1,Shell Car Transporter,1999,99,101,Gas Station,94.0
1254-1,Shell Select Shop,1999,99,164,Gas Station,94.0
1255-1,Shell Car Wash,1999,99,136,Gas Station,94.0
1256-1,Shell Petrol Pump,1999,99,156,Gas Station,94.0
6548-1,Octan Gas Station,1997,99,127,Gas Station,94.0
K10041-1,LEGO Town Kit,2003,99,4,Gas Station,94.0
1257-1,Trike Buggy,1999,13,30,Riding Cycle,5.0
1259-1,Motorbike,1999,13,28,Riding Cycle,5.0
1268-1,Bike Blaster,1999,13,28,Riding Cycle,5.0
1924-1,Motorcycle,1983,13,103,Riding Cycle,5.0
2544-1,SHELL Promotional Set: TECHNIC Microbike,1998,13,27,Riding Cycle,5.0
3000-1,Trike Buggy,1999,13,30,Riding Cycle,5.0
3003-1,Motorbike,1999,13,28,Riding Cycle,5.0
3054-1,Kelloggs Promotional Set: TECHNIC Motorcycle,1998,13,30,Riding Cycle,5.0
42036-1,Street Motorcycle,2015,13,374,Riding Cycle,5.0
8051-1,Motorbike,2010,13,473,Riding Cycle,5.0
8208-1,Custom Cruiser,1998,13,53,Riding Cycle,5.0
8210-1,Nitro Bike GTX / GTX 500,1995,13,83,Riding Cycle,5.0
8218-1,Trike Tourer,1998,13,70,Riding Cycle,5.0
8251-1,Sonic Cycle / Motorbike,1999,13,88,Riding Cycle,5.0
8255-1,Rescue Motorbike / Rescue Trike,1999,13,192,Riding Cycle,5.0
8262-1,Quad Bike,2009,13,307,Riding Cycle,5.0
8282-1,Quad Bike,2006,13,200,Riding Cycle,5.0
8291-1,Dirt Bike,2008,13,247,Riding Cycle,5.0
8417-1,Mag Wheel Master,1998,13,314,Riding Cycle,5.0
8420-1,Street Bike,2005,13,506,Riding Cycle,5.0
8422-1,Circuit Shock Racer / V-Twin Super Bike,1995,13,314,Riding Cycle,5.0
8430-1,Motorbike,2002,13,317,Riding Cycle,5.0
8810-1,Cafe Racer,1991,13,80,Riding Cycle,5.0
8826-1,ATX Sport Cycle,1993,13,95,Riding Cycle,5.0
8838-1,Shock Cycle,1991,13,248,Riding Cycle,5.0
8857-1,Street Chopper / Trike,1993,13,377,Riding Cycle,5.0
1258-1,Propellor Buggy,1999,11,29,Off-Road,5.0
3001-1,Kabaya Promotional Set: Propeller Buggy,1999,11,29,Off-Road,5.0
42034-1,Quad Bike,2015,11,148,Off-Road,5.0
42037-1,Formula Off-Roader,2015,11,493,Off-Road,5.0
42038-1,Arctic Truck,2015,11,912,Off-Road,5.0
8048-1,Buggy,2010,11,313,Off-Road,5.0
8066-1,Off-Roader,2011,11,141,Off-Road,5.0
8203-1,Rover Discovery,1998,11,36,Off-Road,5.0
8207-1,Dune Duster / Hawaiian Beach Racer,1996,11,81,Off-Road,5.0
8226-1,Mud Masher / Desert Stormer,1998,11,120,Off-Road,5.0
8229-1,Tread Trekker,1997,11,185,Off-Road,5.0
8261-1,Rally Truck,2009,11,198,Off-Road,5.0
8272-1,Snowmobile,2007,11,331,Off-Road,5.0
8279-1,4WD X-Track,2000,11,448,Off-Road,5.0
8284-1,Tractor / Dune Buggy,2006,11,872,Off-Road,5.0
8296-1,Dune Buggy,2008,11,199,Off-Road,5.0
8297-1,Off-Roader,2008,11,1096,Off-Road,5.0
8408-1,Desert Ranger,1996,11,288,Off-Road,5.0
8414-1,Mountain Rambler,1997,11,243,Off-Road,5.0
8428-1,Turbo Command Featuring CD-ROM Experience Expander,1998,11,472,Off-Road,5.0
8432-1,TECHNIC Car,1998,11,471,Off-Road,5.0
8435-1,4WD,2004,11,778,Off-Road,5.0
8437-1,Future Car,1997,11,420,Off-Road,5.0
8465-1,Extreme Off-Roader,2001,11,363,Off-Road,5.0
8466-1,4x4 Off Roader,2001,11,1100,Off-Road,5.0
8816-1,Off-Road Rambler,1994,11,185,Off-Road,5.0
8818-1,Baja Blaster,1993,11,119,Off-Road,5.0
8820-1,Mountain Rambler,1991,11,139,Off-Road,5.0
8829-1,Dune Blaster,1994,11,277,Off-Road,5.0
8841-1,Desert Racer,1983,11,180,Off-Road,5.0
8858-1,Rebel Wrecker,1994,11,452,Off-Road,5.0
9398-1,4 x 4 Crawler,2012,11,1326,Off-Road,5.0
1260-1,Car,1999,12,26,Race,5.0
1972-1,Go-Cart,1985,12,98,Race,5.0
2129-1,Blast-Off Dragster,1997,12,63,Race,5.0
3005-1,Kabaya Promotional Set: Car,1999,12,26,Race,5.0
3057-1,Create 'n' Race - Master Builders,2000,12,106,Race,5.0
42000-1,Grand Prix Racer,2013,12,1139,Race,5.0
42033-1,Record Breaker,2015,12,124,Race,5.0
42039-1,24 Hours Race Car,2015,12,1218,Race,5.0
42041-1,Race Truck,2015,12,608,Race,5.0
8041-1,Race Truck,2010,12,607,Race,5.0
8205-1,Bungee Blaster,1997,12,63,Race,5.0
8209-1,F1 Racer / Future F1,1998,12,48,Race,5.0
8213-1,Spy Runner,1998,12,92,Race,5.0
8216-1,Turbo I,1997,12,90,Race,5.0
8219-1,Go-Cart,1998,12,100,Race,5.0
8225-1,Road Rally V / Super Kart,1995,12,97,Race,5.0
8247-1,Road Rebel / Buggy Racer,1999,12,43,Race,5.0
8256-1,Go-Kart,2009,12,143,Race,5.0
8440-1,Formula Flash / Formula Indy Racer,1995,12,418,Race,5.0
8445-1,Indy Storm / Formula 1 Racer,1999,12,433,Race,5.0
8457-1,Power Puller,2000,12,977,Race,5.0
8458-1,Silver Champion / Formula 1 Racer,2000,12,1430,Race,5.0
8808-1,F1 Racer,1994,12,93,Race,5.0
8815-1,Speedway Bandit,1991,12,78,Race,5.0
8830-1,Rally 6-wheeler,1990,12,169,Race,5.0
8832-1,Roadster,1988,12,86,Race,5.0
8840-1,Rally Shock n' Roll Racer,1991,12,229,Race,5.0
8842-1,Go-Cart,1986,12,280,Race,5.0
8850-1,Rally Support Truck,1990,12,360,Race,5.0
tsuper-1,Technic Super Set,1991,12,3,Race,5.0
1260-2,1:87 Twenty Four Models,1957,368,24,HO 1:87 Vehicles,365.0
1271-1,Jungle Surprise,1999,299,33,Jungle,296.0
5901-1,River Raft,1999,299,19,Jungle,296.0
5902-1,River Raft,1999,299,19,Jungle,296.0
5905-1,Hidden Treasure,1999,299,33,Jungle,296.0
5906-1,Ruler of the Jungle,1999,299,23,Jungle,296.0
5925-1,Pontoon Plane,1999,299,72,Jungle,296.0
5936-1,Spider's Secret,1999,299,129,Jungle,296.0
5956-1,Expedition Balloon,1999,299,173,Jungle,296.0
5976-1,River Expedition,1999,299,318,Jungle,296.0
5986-1,Amazon Ancient Ruins,1999,299,463,Jungle,296.0
1274-1,Light Hover,2000,442,25,Rock Raiders,
1275-1,{Rock Saw Vehicle},2000,442,22,Rock Raiders,
1276-1,Helicopter Transport,2000,442,22,Rock Raiders,
1277-1,Drill Craft,2000,442,27,Rock Raiders,
3347-1,One Minifig Pack - Rock Raiders #1,2000,442,8,Rock Raiders,
3348-1,Three Minifig Pack - Rock Raiders #2,2000,442,23,Rock Raiders,
3349-1,Three Minifig Pack - Rock Raiders #3,2000,442,29,Rock Raiders,
4910-1,Hover Scout,1999,442,40,Rock Raiders,
4920-1,Rapid Rider,1999,442,39,Rock Raiders,
4930-1,Rock Raiders,1999,442,48,Rock Raiders,
4940-1,Granite Grinder,1999,442,109,Rock Raiders,
4950-1,Loader - Dozer,1999,442,90,Rock Raiders,
4959-1,The Loader-Dozer,1999,442,90,Rock Raiders,
4970-1,Chrome Crusher,1999,442,168,Rock Raiders,
4980-1,Tunnel Transport,1999,442,351,Rock Raiders,
4990-1,Rock Raiders HQ,1999,442,414,Rock Raiders,
kabrock-1,Rock Raiders 4-Pack,2000,442,4,Rock Raiders,
rrminifigs-1,Rock Raider Minifig Packs 3-Pack,2000,442,3,Rock Raiders,
1278-1,Johnny Thunder & Baby T,2000,298,23,Dino Island,296.0
1279-1,Aeroplane,2000,298,21,Dino Island,296.0
1280-1,Microcopter,2000,298,28,Dino Island,296.0
1281-1,Aeroplane,2000,298,25,Dino Island,296.0
5903-1,Johnny Thunder and Baby T,2000,298,23,Dino Island,296.0
5904-1,Microcopter,2000,298,28,Dino Island,296.0
5911-1,Johnny Thunder's Plane,2000,298,22,Dino Island,296.0
5912-1,Hydrofoil,2000,298,19,Dino Island,296.0
5913-1,Dr. Lightning's Car,2000,298,21,Dino Island,296.0
5914-1,Baby T-Rex Trap,2000,298,21,Dino Island,296.0
5920-1,Island Racer,2000,298,50,Dino Island,296.0
5921-1,Research Glider,2000,298,57,Dino Island,296.0
5934-1,Dino Explorer,2000,298,90,Dino Island,296.0
5935-1,Island Hopper,2000,298,205,Dino Island,296.0
5955-1,All Terrain Trapper,2000,298,191,Dino Island,296.0
5975-1,T-Rex Transport,2000,298,323,Dino Island,296.0
5987-1,Dino Research Compound,2000,298,618,Dino Island,296.0
kabdino-1,Dino Island 4-Pack,2000,298,4,Dino Island,296.0
VP-15,Adventurers Super Value Pack,2000,298,3,Dino Island,296.0
1290-1,Kabaya Promotional Set: Red (Volcano Climber) RoboRider,2000,16,35,RoboRiders,1.0
1291-1,Power Bike,2000,16,32,RoboRiders,1.0
1292-1,Kabaya Promotional Set: White (Ice Explorer) RoboRider,2000,16,33,RoboRiders,1.0
1293-1,Kabaya Promotional Set: Yellow/Green (Swamp Craft) RoboRider,2000,16,25,RoboRiders,1.0
78675-1,Exclusive RoboRiders Six Set Limited Edition Value Pack,2000,16,6,RoboRiders,1.0
8003-1,Volcano Climber,2000,16,35,RoboRiders,1.0
8004-1,Dirt Bike,2000,16,32,RoboRiders,1.0
8005-1,Ice Explorer,2000,16,34,RoboRiders,1.0
8006-1,Swamp Craft,2000,16,25,RoboRiders,1.0
8509-1,Swamp,2000,16,45,RoboRiders,1.0
8510-1,Lava,2000,16,35,RoboRiders,1.0
8511-1,Frost,2000,16,44,RoboRiders,1.0
8512-1,Onyx,2000,16,38,RoboRiders,1.0
8513-1,Dust,2000,16,45,RoboRiders,1.0
8514-1,Power,2000,16,32,RoboRiders,1.0
8515-1,RoboRider Wheels,2000,16,4,RoboRiders,1.0
8516-1,The Boss,2000,16,124,RoboRiders,1.0
880010-1,Exclusive Roboriders Pack,2001,16,2,RoboRiders,1.0
880011-1,Exclusive Roboriders Pack,2001,16,2,RoboRiders,1.0
880012-1,Exclusive Roboriders Pack,2001,16,2,RoboRiders,1.0
C8509-1,Swamp + Lava (8509 + 8510),2000,16,63,RoboRiders,1.0
C8509-2,Dust + Lava + Swamp [8509 + 8510 + 8513],2000,16,96,RoboRiders,1.0
C8509-3,Swamp + Frost + Onyx + Dust [8509 + 8511 + 8512 + 8513],2000,16,146,RoboRiders,1.0
C8509-4,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],2000,16,153,RoboRiders,1.0
C8509-5,Swamp + Lava + Frost + Onyx + Dust + Power [8509 + 8510 + 8511 + 8512 + 8513 + 8514],2000,16,211,RoboRiders,1.0
C8511-1,Frost + Dust (8511 + 8513),2000,16,73,RoboRiders,1.0
C8511-2,Frost + Onyx + Power [8511 + 8512 + 8514],2000,16,90,RoboRiders,1.0
C8512-1,Onyx + Power (8512 + 8514),2000,16,47,RoboRiders,1.0
kabrobo-1,Kabaya RoboRider 4-Pack,2000,16,4,RoboRiders,1.0
1298-1,Advent Calendar 1998 Classic Basic,1998,212,24,Classic Basic,207.0
1298-10,Advent Calendar 1998 Classic Basic (Day  9) Whale,1998,221,9,Classic Basic,217.0
1298-11,Advent Calendar 1998 Classic Basic (Day 10)  Steamboat,1998,221,12,Classic Basic,217.0
1298-12,Advent Calendar 1998 Classic Basic (Day 11) Boat,1998,221,8,Classic Basic,217.0
1298-13,Advent Calendar 1998 Classic Basic (Day 12) Airplane,1998,221,12,Classic Basic,217.0
1298-14,Advent Calendar 1998 Classic Basic (Day 13) Santa,1998,221,5,Classic Basic,217.0
1298-15,Advent Calendar 1998 Classic Basic (Day 14) Airplane,1998,221,9,Classic Basic,217.0
1298-16,Advent Calendar 1998 Classic Basic (Day 15) Green Elf,1998,221,9,Classic Basic,217.0
1298-17,Advent Calendar 1998 Classic Basic (Day 16) Boat,1998,221,8,Classic Basic,217.0
1298-18,Advent Calendar 1998 Classic Basic (Day 17) Mouse,1998,221,9,Classic Basic,217.0
1298-19,Advent Calendar 1998 Classic Basic (Day 18) Blue Elf,1998,221,10,Classic Basic,217.0
1298-2,Advent Calendar 1998 Classic Basic (Day  1)  Airplane,1998,221,10,Classic Basic,217.0
1298-20,Advent Calendar 1998 Classic Basic (Day 19) Boat,1998,221,9,Classic Basic,217.0
1298-21,Advent Calendar 1998 Classic Basic (Day 20) Helicopter,1998,221,11,Classic Basic,217.0
1298-22,Advent Calendar 1998 Classic Basic (Day 21) Red Elf,1998,221,9,Classic Basic,217.0
1298-23,Advent Calendar 1998 Classic Basic (Day 22) Police Boat,1998,221,9,Classic Basic,217.0
1298-24,Advent Calendar 1998 Classic Basic (Day 23) Truck,1998,221,10,Classic Basic,217.0
1298-25,Advent Calendar 1998 Classic Basic (Day 24) Airplane,1998,221,10,Classic Basic,217.0
1298-3,Advent Calendar 1998 Classic Basic (Day  2) Santa,1998,221,5,Classic Basic,217.0
1298-4,Advent Calendar 1998 Classic Basic (Day  3) Boat,1998,221,9,Classic Basic,217.0
1298-5,Advent Calendar 1998 Classic Basic (Day  4) Boat,1998,221,10,Classic Basic,217.0
1298-6,Advent Calendar 1998 Classic Basic (Day  5) Sailboat,1998,221,10,Classic Basic,217.0
1298-7,Advent Calendar 1998 Classic Basic (Day  6) Airplane,1998,221,10,Classic Basic,217.0
1298-8,Advent Calendar 1998 Classic Basic (Day  7) Helicopter,1998,221,8,Classic Basic,217.0
1298-9,Advent Calendar 1998 Classic Basic (Day  8) Airplane,1998,221,9,Classic Basic,217.0
1300-1,Lego Mosaik Set (Small),1955,370,47,Mosaic,365.0
1323-1,Hubs and Tyres,1985,524,24,Service Packs,507.0
1327-1,Red/Black Plates,1985,524,48,Service Packs,507.0
1328-1,Red/Black Plates,1985,524,32,Service Packs,507.0
1338-1,Angles Swivels Turntables,1985,524,72,Service Packs,507.0
1341-1,Building Plates Green,1985,524,3,Service Packs,507.0
1344-1,Light Bricks (4.5V),1986,524,12,Service Packs,507.0
1347-1,Leads (4.5V) Spirals,1987,524,42,Service Packs,507.0
1348-1,Base Plates Grey,1987,524,3,Service Packs,507.0
970004-1,Yellow Band (Pack of 25),2002,524,25,Service Packs,507.0
970005-1,9-Volt 1 x 2 Lamp Brick (Pack of 2),2002,524,2,Service Packs,507.0
970008-1,1 x 2 Red Bricks (Pack of 50),2002,524,50,Service Packs,507.0
970009-1,1 x 2 Blue Plates (Pack of 100),2002,524,100,Service Packs,507.0
970021-1,Red Rover Tires and Hubs (4 tires 4 hubs),2002,524,8,Service Packs,507.0
970036-1,2 x 2 Angle Plate (Pack of 25),2002,524,25,Service Packs,507.0
970040-1,Caterpillar Hub and Tread (Set of 2 treads 4 Hubs),2002,524,6,Service Packs,507.0
970047-1,Large Tire and Hub (2 tires 2 hubs),2002,524,4,Service Packs,507.0
970111-1,Large Lawn Tire & Hub (4 tires 4 hubs),2002,524,8,Service Packs,507.0
970112-1,Small Lawn Tire & Hub (4 tires 4 hubs),2002,524,8,Service Packs,507.0
970113-1,Tire Pack (Set of 8),2002,524,8,Service Packs,507.0
970120-1,Black Bands (Pack of 50),2002,524,25,Service Packs,507.0
970121-1,Red Bands (Pack of 25),2002,524,25,Service Packs,507.0
970122-1,Small White Bands (Pack of 24),2002,524,24,Service Packs,507.0
970600-1,1 x 2 Plate with Slides (Pack of 100),2002,524,100,Service Packs,507.0
970639-1,2 x 2 Skid Plates (Pack of 50),2002,524,50,Service Packs,507.0
970653-1,Pole Reversing Switch,2003,524,1,Service Packs,507.0
970661-1,Skeleton and Ghost for Amusement Park Set,2002,524,70,Service Packs,507.0
970669-1,Special Elements for Simple Machines Set,2002,524,49,Service Packs,507.0
970670-1,Special Elements for Team Challenge Set,2002,524,292,Service Packs,507.0
970671-1,Special Elements for Cities and Transportation Set,2002,524,119,Service Packs,507.0
970672-1,Special Elements for Amusement Park Set,2002,524,78,Service Packs,507.0
970673-1,Special Elements for ROBO Technology Set,2002,524,71,Service Packs,507.0
970674-1,Car Project Set,2002,524,79,Service Packs,507.0
970675-1,House Project Set,2002,524,80,Service Packs,507.0
970676-1,Bug Project Set,2002,524,83,Service Packs,507.0
970677-1,Gadget Project Set,2002,524,48,Service Packs,507.0
970678-1,Special Elements for eLAB Renewable Energy Set,2002,524,315,Service Packs,507.0
970679-1,Special Elements For Mechanical Engineering Set,2004,524,130,Service Packs,507.0
970680-1,Special Elements for Early Simple Machines Set,2002,524,19,Service Packs,507.0
970683-1,Black Plates - Large Package,2002,524,165,Service Packs,507.0
970684-1,Wheels (Tires hubs axle plates and bricks),2002,524,184,Service Packs,507.0
970686-1,Roof Tiles,2002,524,180,Service Packs,507.0
970687-1,Team Challenge Upgrade Kit,2002,524,95,Service Packs,507.0
9869-1,Building Plates (24 x 24),1992,524,3,Service Packs,507.0
991118-1,3M Connecting Lead (Set of 2),2002,524,2,Service Packs,507.0
991331-2,Small Wide Tire & Hub (Pack of 8 each),2007,524,16,Service Packs,507.0
991335-1,Swivel Magnet Pack (Pack of 10 each),2007,524,20,Service Packs,507.0
9929-1,Plates Red,1998,524,72,Service Packs,507.0
9930-1,Plates Blue,1998,524,72,Service Packs,507.0
9931-1,Plates Yellow,1998,524,72,Service Packs,507.0
9932-1,Plates Black,1998,524,72,Service Packs,507.0
9933-1,Basic Bricks (red),1999,524,62,Service Packs,507.0
9934-1,Basic Bricks (yellow),1999,524,62,Service Packs,507.0
9935-1,Basic Bricks (black),1999,524,62,Service Packs,507.0
9936-1,Weight Elements,1998,524,2,Service Packs,507.0
9954-1,Special Elements for Mini Sets,2001,524,56,Service Packs,507.0
9959-1,Special Elements for Intelligent House Building Set,2001,524,41,Service Packs,507.0
9962-1,Flat Tiles,1994,524,12,Service Packs,507.0
1329-1,Red/Black Plates,1985,525,28,Technic,524.0
1330-1,Red/Black Plates,1985,525,20,Technic,524.0
1331-1,Red/Blue Bricks,1985,525,88,Technic,524.0
1332-1,Red/Blue Beams,1985,525,18,Technic,524.0
1333-1,Red/Blue Beams,1985,525,20,Technic,524.0
1334-1,Motors (4.5V),1985,525,2,Technic,524.0
1335-1,Battery Boxes (4.5v),1985,525,2,Technic,524.0
1342-1,Electric Switches and Tiles,1986,525,7,Technic,524.0
1343-1,Optosensors (4.5V) and Discs,1986,525,4,Technic,524.0
970010-1,Hubs Gray (Pack of 50),2002,525,50,Technic,524.0
970017-1,14-Tooth Beveled Gears (Pack of 100),2002,525,100,Technic,524.0
970018-1,Gray Pulley Wheel (Pack of 50),2008,525,50,Technic,524.0
970028-1,Shock Absorber (Pack of 10),2002,525,10,Technic,524.0
970030-1,Lift Arm (Pack of 50),2002,525,50,Technic,524.0
970039-1,Lever Arm (Pack of 50),2002,525,50,Technic,524.0
970041-1,128 MM Connecting Leads (Pack of 3),2002,525,3,Technic,524.0
970042-1,Piston Rod (Pack of 75),2002,525,75,Technic,524.0
970043-1,Small Half Beam (Pack of 100),2002,525,100,Technic,524.0
970110-1,Pneumatic T-Pieces (Pack of 25),2002,525,25,Technic,524.0
970115-1,1280 mm Connecting Leads (Pack of 3),2002,525,3,Technic,524.0
970116-1,12 Tooth Double Bevel Gears (Pack of 25),2002,525,25,Technic,524.0
970117-1,Pneumatic Hand Pump (Pack of 2),2002,525,2,Technic,524.0
970118-1,Pneumatic Cylinder (Set of 2 small),2002,525,2,Technic,524.0
970119-1,Pneumatic Tubing Service Pack,2002,525,2,Technic,524.0
970601-1,Small Pulleys (Pack of 100),2002,525,100,Technic,524.0
970602-1,Bushings (Pack of 100),2002,525,100,Technic,524.0
970603-1,Connector Pegs (Pack of 100),2002,525,100,Technic,524.0
970604-1,Friction Connector Pegs (Pack of 100),2002,525,100,Technic,524.0
970605-1,Long Black Connector Pegs (Pack of 100),2002,525,100,Technic,524.0
970606-1,Connector Pegs with Axles (Pack of 100),2002,525,100,Technic,524.0
970607-1,Connector Pegs with Knobs (Pack of 100),2002,525,100,Technic,524.0
970608-1,Connector Pegs (Pack of 100),2002,525,100,Technic,524.0
970609-1,2-Stud Axles with Grooves (Pack of 100),2002,525,100,Technic,524.0
970610-1,3-Stud Axles (Pack of 100),2002,525,100,Technic,524.0
970611-1,Cross Axles with Knobs (Pack of 100),2002,525,100,Technic,524.0
970612-1,4-Stud Axles (Pack of 50),2002,525,50,Technic,524.0
970613-1,5-Stud Axles (Pack of 50),2002,525,50,Technic,524.0
970614-1,6-Stud Axles (Pack of 50),2002,525,50,Technic,524.0
970615-1,8-Stud Axles (Pack of 50),2002,525,50,Technic,524.0
970616-1,10-Stud Axles (Pack of 50),2002,525,50,Technic,524.0
970617-1,12-Stud Axles (Pack of 50),2002,525,50,Technic,524.0
970618-1,Axle Extenders (Pack of 50)  {Axle Joiners},2002,525,50,Technic,524.0
970619-1,Catches {Technic Pole Reverser Handles},2002,525,50,Technic,524.0
970620-1,8 Tooth Gears (Pack of 100) 'Spur' Gears,2002,525,100,Technic,524.0
970621-1,12 Tooth Bevel Gears (Pack of 50),2002,525,50,Technic,524.0
970622-1,16 Tooth Gears (Pack of 50),2002,525,50,Technic,524.0
970623-1,20 Tooth Double Bevel Gears (Pack of 25),2002,525,25,Technic,524.0
970624-1,24-Tooth Crown Gears,2003,525,50,Technic,524.0
970625-1,24 Tooth Gears (Pack of 50),2002,525,50,Technic,524.0
970626-1,Technic Clutches,2003,525,10,Technic,524.0
970627-1,40 Tooth Gears (Pack of 25),2002,525,25,Technic,524.0
970628-1,Cross Blocks (Pack of 50),2002,525,50,Technic,524.0
970629-1,Catches with Cross Holes (Pack of 50),2002,525,50,Technic,524.0
970630-1,Pulleys (For micromotor pack of 10),2002,525,10,Technic,524.0
970631-1,Bricks with Cross (axle) Holes (Pack of 50),2002,525,50,Technic,524.0
970632-1,1 x 2 Beams,2002,525,50,Technic,524.0
970633-1,1 x 4 Beams,2002,525,30,Technic,524.0
970634-1,1 x 6 Beams,2002,525,30,Technic,524.0
970635-1,1 x 8 Beams,2002,525,20,Technic,524.0
970636-1,1 x 10 Beams,2002,525,20,Technic,524.0
970637-1,1 x 12 Beams,2002,525,10,Technic,524.0
970638-1,1 x 16 Beams,2002,525,10,Technic,524.0
970640-1,Tacho Wheels (Pack of 20),2002,525,20,Technic,524.0
970641-1,Gear Casings (Pack of 10 contained 20 prior to 2005 Dacta catalog),2002,525,10,Technic,524.0
970643-1,Bobbins {Technic Reels},2002,525,25,Technic,524.0
970645-1,Chain Links,2003,525,100,Technic,524.0
970646-1,Gear Blocks (Pack of 5),2002,525,5,Technic,524.0
970654-1,9-Volt Connecting Leads (One each of 128mm 256 mm 1280 mm),2002,525,3,Technic,524.0
970658-1,Air Storage Tanks,2002,525,2,Technic,524.0
970659-1,Pneumatic Parts,2002,525,5,Technic,524.0
970660-1,O-Ring and Pulley Wheels,2002,525,50,Technic,524.0
970662-1,Steering Wheels (Pack of 25),2002,525,25,Technic,524.0
970663-1,Pneumatic Switch (Pack of 5),2002,525,5,Technic,524.0
970665-1,Universal Joints (Pack of 10),2002,525,10,Technic,524.0
9849-1,9V Micromotor,1995,525,4,Technic,524.0
991327-1,12-Tooth Black Double Conical Wheels (Pack of 25),2007,525,25,Technic,524.0
991328-1,36-Tooth Double Conical Wheels (Pack of 25),2007,525,25,Technic,524.0
991329-1,7-Stud Axles (Pack of 50),2007,525,50,Technic,524.0
991330-1,New Turntables (Pack of 2),2007,525,2,Technic,524.0
991332-1,Technic Triangle (Pack of 25),2007,525,25,Technic,524.0
991333-1,Cam Wheel (Pack of 25),2007,525,25,Technic,524.0
991336-1,2-Stud Axles with Grooves (Pack of 100),2007,525,100,Technic,524.0
991337-1,Connector Peg with Axle (Pack of 100),2007,525,100,Technic,524.0
991369-1,Tracks and Sprockets Pack,2008,525,110,Technic,524.0
991402-1,Studless Technic Beams,2008,525,35,Technic,524.0
991403-1,Technic Angle Beams,2008,525,30,Technic,524.0
991404-1,Technic Beams with Snaps,2008,525,30,Technic,524.0
991405-1,Technic Crossblocks,2008,525,30,Technic,524.0
991426-1,Black Plates - Large Package,2009,525,165,Technic,524.0
991451-1,Tracks,2009,525,120,Technic,524.0
991452-1,Sprockets,2009,525,22,Technic,524.0
991751-1,MINDSTORMS Energy Parts Pack,2012,525,46,Technic,524.0
9918-1,Gear Block Yellow,1999,525,1,Technic,524.0
9945-1,Differentials,1998,525,14,Technic,524.0
1349-1,Steven Spielberg Moviemaker Set,2000,273,447,Studios,
1351-1,Movie Backdrop Studio,2001,273,211,Studios,
1352-1,Explosion Studio,2000,273,237,Studios,
1353-1,Car Stunt Studio,2001,273,168,Studios,
1354-1,Dino Head Attack,2000,273,95,Studios,
1355-1,Temple of Gloom,2000,273,58,Studios,
1356-1,Stuntman Catapult,2001,273,29,Studios,
1357-1,Cameraman,2001,273,21,Studios,
1360-1,Director's Copter,2001,273,22,Studios,
1361-1,Camera Car,2001,273,20,Studios,
1362-1,Air Boat,2001,273,24,Studios,
1363-1,Stunt Go-Cart,2001,273,25,Studios,
1380-1,Werewolf Ambush,2002,273,114,Studios,
1381-1,Vampire's Crypt,2002,273,171,Studios,
1382-1,Scary Laboratory,2002,273,500,Studios,
1383-1,Curse of the Pharaoh,2002,273,52,Studios,
1411-1,Pirate's Treasure Hunt (Quaker Oats promo),2001,273,35,Studios,
1421-1,Director's Copter (Kabaya Promotional),2001,273,22,Studios,
1422-1,Camera Cart (Kabaya Promotional),2001,273,20,Studios,
1423-1,Air Boat (Kabaya Promotional),2001,273,24,Studios,
1424-1,Stunt Go-Kart (Kabaya Promotional),2001,273,25,Studios,
4049-1,"Nesquik Promotional Set: Quicky the Bunny, Director, Cameraman and Car",2001,273,28,Studios,
4051-1,Quicky the Bunny (Nesquik Promotional),2001,273,4,Studios,
4052-1,Director (Nesquik Promotional),2001,273,4,Studios,
4053-1,Cameraman (Nesquik Promotional),2001,273,5,Studios,
4056-1,Color Light,2001,273,13,Studios,
4057-1,Spot Light,2001,273,10,Studios,
4058-1,Cameraman 1,2001,273,4,Studios,
4059-1,Director,2001,273,4,Studios,
4060-1,Grip,2001,273,4,Studios,
4061-1,Assistant,2001,273,4,Studios,
4062-1,Actress,2001,273,4,Studios,
4063-1,Cameraman 2,2001,273,4,Studios,
4064-1,Actor 2,2001,273,4,Studios,
4065-1,Actor 3,2001,273,4,Studios,
4066-1,Actor 1,2001,273,4,Studios,
4067-1,Buggy,2001,273,15,Studios,
4068-1,Handy Camera,2001,273,6,Studios,
4069-1,Katinco & Megaphone,2001,273,4,Studios,
4070-1,Stand Camera,2001,273,7,Studios,
4071-1,Bottles,2001,273,7,Studios,
4072-1,Skeleton,2001,273,6,Studios,
4073-1,Tree 1,2001,273,6,Studios,
4074-1,Tree 3,2001,273,14,Studios,
4075-1,Tree 2,2001,273,13,Studios,
4076-1,Pteranodon,2001,273,17,Studios,
4077-1,Plesiosaur,2001,273,13,Studios,
4078-1,T-Rex,2001,273,18,Studios,
4079-1,Mini Rex,2001,273,4,Studios,
cokejpiii-1,Japanese Coca-Cola Studios Polybag Collection sets 4056 thru 4079,2001,273,24,Studios,
K1383-1,Scary Monster Madness Kit,2002,273,4,Studios,
kabstud-1,Studios 4-Pack,2001,273,4,Studios,
nqstudios-1,Nesquik Studios Promo 3-Pack,2001,273,3,Studios,
