set_num,name,year,theme_id,num_parts
3565-1,NBA Collectors #6,2003,459,15
3566-1,NBA Collectors #7,2003,459,15
3567-1,NBA Collectors #8,2003,459,15
3568-1,Soccer Target Practice,2006,462,24
3569-1,Grand Soccer Stadium,2006,462,382
3570-1,Street Soccer,2006,462,199
357-1,Fire Station,1973,417,236
3571-1,Blackmobile with motor,1998,480,143
3573-1,Superstar Figure ,2007,462,9
3578-1,NHL Championship Challenge,2004,461,395
3579-1,Street Hockey,2004,461,119
358-1,Rocket Base,1973,422,276
3581-1,Formula Z Car in Storage Case,1998,480,172
3582-1,Ant,1999,480,258
3584-1,Rapid Return,2003,459,47
3585-1,Snowboard Super Pipe,2003,460,224
359-1,Environment Plate,1972,473,1
3591-1,Heli-Transport (Rota-Beast),1998,480,265
3594-1,Bob's Workshop,2009,504,14
3598-1,XXL 2000 Canister,2005,37,2000
3599-1,XXL 250 Canister,2005,505,250
3-6,Medium House Set,1970,433,158
3600-1,Build Your Own House Tub,2005,37,1201
360-1,Gravel Quarry,1974,416,211
3601-1,Elton Elephant,1981,390,7
3602-1,Bianca Lamb and Stroller,1980,390,4
3603-1,Boris Bulldog and Mailbox,1981,392,4
3604-1,Marc Monkey and Wheelbarrow,1980,390,4
3605-1,Ricky Racoon and his Scooter,1980,390,2
361-1,Tea Garden Cafe with Baker's Van,1974,413,214
361-2,Garage,1979,85,79
3612-1,Wild Animals,2002,504,32
3615-1,Percy Pig's Wheelbarrow,1981,390,4
362-1,Windmill,1975,413,211
3622-1,Rowboat,1988,393,14
3623-1,Beauty Salon,1988,390,25
3624-1,Flower Car,1985,390,27
3625-1,Aeroplane,1985,394,9
3626-1,Roger Raccoon's Sports Car,1983,390,17
3627-1,Bonnie Rabbit's Flower Truck,1983,390,24
3628-1,Perry Panda & Chester Chimp,1981,390,5
3629-1,Barney Bear,1981,390,17
3630-1,Sports Airplane,1984,394,9
363-1,Hospital with Figures,1975,420,229
3631-1,Orchestra,1985,390,27
3633-1,Motor Boat,1986,393,14
3634-1,Charlie Crow's Carry-All,1980,390,18
3635-1,Bonnie Bunny's Camper,1981,390,31
3636-1,Bedroom,1987,390,21
3637-1,Gertrude Goat's Painter's Truck,1983,390,15
3638-1,Buster Bulldog's Fire Engine,1983,395,17
3639-1,Police Car,1984,396,12
364-1,Harbour Scene,1975,419,515
3641-1,Car & Camper,1985,390,25
3642-1,Fire Engine,1985,395,18
3643-1,Police Car,1985,396,12
3644-1,Mayor's Car,1986,390,11
3645-1,Classroom,1987,390,26
3646-1,Kitchen,1988,390,54
3647-1,School Room,1989,390,44
3648-1,Police Chase,2011,61,172
365-1,Wild West Scene,1975,397,591
365-2,Build-N-Store Chest,1990,467,337
3654-1,Country Cottage,1982,390,44
3658-1,Police Helicopter,2011,61,236
3659-1,Play Ground,1987,390,17
3660-1,Fisherman's Cottage,1985,390,28
366-1,Basic Set,1981,469,184
3661-1,Bank & Money Transfer,2011,61,408
3662-1,Bus,1987,390,33
3663-1,Max Mouse's Carousel,1989,390,22
3664-1,Police Station,1984,396,63
3665-1,Ice Cream with Scooter,1980,390,38
3666-1,Petrol Station,1982,390,29
3667-1,Bakery,1982,390,63
3668-1,Merry-Go-Round,1986,390,48
3669-1,Fire & Police Station,1982,390,32
3670-1,Service Station,1984,390,54
367-1,Moon Landing,1975,422,363
3671-1,Airport,1984,394,55
3672-1,Hotel / Restaurant,1982,390,60
3673-1,Steamboat,1985,393,64
3674-1,Bonnie Bunny's New House,1987,390,41
3675-1,General Store,1987,390,106
3676-1,Catherine Cat's Fun Park,1989,390,42
3677-1,Red Cargo Train,2011,240,826
3678-1,The Fabuland House,1982,390,114
3679-1,Mill with Shop,1986,390,80
3680-1,Camping Caravan,1988,390,24
368-1,Taxi Station,1976,413,157
3681-1,Amusement Park,1985,390,104
3682-1,Fire Station,1987,395,153
3683-1,Amusement Park,1988,390,91
369-1,Coast Guard Station,1976,415,273
370-1,Police Headquarters,1976,421,300
3701-1,Fisherman Cornelius Cat,1982,390,3
3703-1,Peter Pig the Cook,1982,390,3
3704-1,Marjorie Mouse,1982,390,3
3706-1,Elmer Elephant,1982,390,3
3707-1,Clover Cow,1982,390,3
3708-1,Rufus Rabbit,1982,390,4
3709-1,"Henry Horse, Carpenter",1983,390,3
3710-1,Peter Panda Takes a Bath,1983,390,3
371-1,Tipper Truck,1971,416,47
3711-1,Pierre Pig and His Tuba,1984,390,5
371-2,Motorized Truck Set,1967,301,314
3712-1,Robby Rabbit and Accordion,1984,390,5
371-3,Seaplane,1977,412,115
3713-1,Drummer Gabriel Monkey,1984,390,8
3714-1,Bricklayer Oscar Orangutan,1985,390,7
3715-1,Flower Stand,1985,390,20
3716-1,Office,1985,390,9
3717-1,Fisherman,1985,390,10
3718-1,Small Cafe,1986,390,5
3719-1,Bus Stop,1987,390,5
372-1,Texas Rangers,1977,397,248
3721-1,Clive Crocodile on Skateboard,1988,390,11
372-2,Tow Truck,1971,397,53
3722-1,"Treasure Tomb, TRU exclusive",1998,297,164
3723-1,Lego Minifigure,2000,276,1849
3724-1,Lego Dragon,2001,276,1538
3725-1,1 x 2 Brick Light Gray,2003,254,100
3726-1,1 x 2 Brick Dark Gray,2003,254,100
3727-1,1 x 2 Brick Tan,2000,254,100
3729-1,2 x 4 Dark Gray Bricks,2000,254,50
3730-1,2 x 4 Tan Bricks,2000,254,50
373-1,Offshore Rig with Fuel Tanker,1977,418,459
3731-1,Pumpkin Pack,2000,230,87
373-2,Ambulance,1971,420,65
3732-1,Castle Expander Pack,2000,255,24
3733-1,Gray Windows with Clear Panes,2000,254,20
3734-1,Train Windows with Panes Blue,2000,254,20
3735-1,Grey Train Doors with Panes,2000,257,20
3736-1,Blue Train Doors with Panes,2000,257,20
3737-1,Train Accessories,2000,257,15
3738-1,Large Spruce Trees,2000,254,10
3739-1,Blacksmith Shop,2002,200,629
3740-1,Small Locomotive,2001,238,66
374-1,Fire Station,1978,74,334
3741-1,Large Locomotive (base unit without color trim elements),2001,238,91
374-2,Fire Engine,1971,417,73
3742-1,Tender Basis (without color trim elements),2001,238,41
3743-1,Locomotive Blue Bricks,2001,238,106
3744-1,Locomotive Green Bricks,2001,238,106
3745-1,Locomotive Black Bricks,2001,238,106
3746-1,Locomotive Brown Bricks,2001,238,106
3747-1,Locomotive Gray Bricks,2001,238,106
3748-1,Light Unit for Train,2001,456,4
3750-1,Life on Mars Accessories,2001,452,48
3751-1,1 x 2 Brown Bricks,2003,254,100
375-2,Castle,1978,189,776
3752-1,1 x 6 Brown Bricks,2002,254,50
375-3,Refrigerator Truck and Trailer,1971,397,127
3753-1,2 x 2 Brown Bricks,2003,254,100
3754-1,2 x 4 Brown Bricks,2003,254,50
3755-1,2 x 4 Roof Tile Brown,2003,254,50
3756-1,2 x 4 Brown Ridge Roof Tiles Steep Sloped,2003,254,25
3758-1,35th Anniversary Bucket,1998,469,600
3759-1,35th Anniversary Tub,1998,469,1200
3760-1,35th Anniversary Bucket,1998,399,417
376-1,Low-Loader with Excavator,1971,416,91
3761-1,35th Anniversary Tub,1998,399,842
376-2,Town House with Garden,1978,69,244
377-1,Shell Service Station,1978,76,190
377-2,Crane with Float Truck,1971,416,90
3774-1,Bridge,2005,388,26
3775-1,Points,2005,504,2
378-1,Tractor,1972,397,36
3781-1,Maximillian Mouse,1982,390,5
3782-1,Photographer Patrick Parrot,1982,390,5
3784-1,Hugo Hog the Tinker,1982,390,5
3786-1,Buzzy Bulldog the Postman,1982,392,7
3787-1,"Hannah Hippopotamus, Gardener",1983,390,13
3788-1,Paulette Poodle's Living Room,1983,390,15
3789-1,Police Motorcycle,1984,396,7
379-1,Bus Station,1979,85,177
3791-1,William Walrus,1984,390,7
379-2,Car and Caravan,1972,397,93
3792-1,Bedroom,1985,390,16
3793-1,Buzzy Bulldog's Mailbox,1985,392,11
3794-1,Police Motorcycle,1985,396,16
3795-1,Kitchen,1985,390,26
3796-1,Small Bakery,1986,390,31
3797-1,Fire Chief Barty Bulldog,1987,395,9
3798-1,Hanna's Garden,1988,390,25
3-8,Mini-Wheel Model Maker No. 3,1971,423,65
3800-1,Ultimate Builders Set,2001,260,322
380-1,Village Set,1971,413,7
3801-1,Ultimate Accessories,2000,260,45
3803-1,Robotics Invention System Upgrade Kit (1.5),1999,260,69
3804-1,"Robotics Invention System, Version 2.0",2001,260,720
3805-1,Robotics Invention System Upgrade Kit (2.0),2002,260,1
3806-1,Gigamesh G60,2002,463,286
3807-1,Snaptrax S45,2002,463,203
3808-1,Shadowstrike S70,2002,463,236
3809-1,Technojaw T55,2002,463,262
381-1,Lorry and Fork Lift Truck,1973,416,86
381-2,Police Headquarters,1979,80,372
3815-1,Heroic Heroes of the Deep,2011,272,95
3816-1,Glove World,2011,272,168
3817-1,The Flying Dutchman,2012,272,242
3818-1,Bikini Bottom Undersea Party,2012,272,469
382-1,Breakdown Truck and Car,1973,397,91
3825-1,Krusty Krab,2006,272,297
3826-1,Build-A-Bob,2006,272,445
3827-1,Adventures in Bikini Bottom,2006,272,576
3828-1,Air Temple,2006,317,400
3829-1,Fire Nation Ship,2006,317,724
3830-1,The Bikini Bottom Express,2008,272,209
383-1,Truck with Excavator,1973,416,102
3831-1,Rocket Ride,2008,272,276
383-2,Knight's Tournament,1979,189,210
3832-1,The Emergency Room,2008,272,235
3833-1,Krusty Krab Adventures,2009,272,208
3834-1,Good Neighbors at Bikini Bottom,2009,272,423
3835-1,Robo Champ,2009,502,119
3836-1,Magikus,2009,502,109
3837-1,Monster 4,2009,502,142
3838-1,Lava Dragon,2009,502,136
3839-1,Race 3000,2009,502,167
3840-1,Pirate Code,2009,502,278
384-1,London Bus,1973,397,110
3841-1,Minotaurus,2009,502,223
3842-1,Lunar Command,2009,502,277
3843-1,Ramses Pyramid,2009,502,231
3844-1,Creationary,2009,502,341
3845-1,Shave a Sheep,2010,502,118
3846-1,UFO Attack,2010,502,88
3847-1,Magma Monster,2010,502,95
3848-1,Pirate Plank,2010,502,122
3849-1,Orient Bazaar,2010,502,204
3850031-1,Puffin,2017,410,50
3850-1,Meteor Strike,2010,502,185
385-1,Jeep CJ-5,1976,397,58
3851-1,Atlantis Treasure,2010,502,280
385-2,Build-N-Store Chest,1990,467,450
3852-1,Sunblock,2011,502,80
3853-1,Banana Balance,2011,502,49
3854-1,Frog Rush,2011,502,107
3855-1,Ramses Return,2011,502,99
3856-1,Ninjago,2011,502,247
3857-1,Draida Bay,2011,502,101
3858-1,Waldurk Forest,2011,502,231
3859-1,Caverns of Nathuz,2011,502,223
3860-1,Castle Fortaan,2011,502,312
386-1,Helicopter and Ambulance,1976,420,142
3861-1,LEGO Champion,2011,502,216
3862-1,Hogwarts,2010,502,332
3863-1,Kokoriko,2012,502,115
3864-1,Mini Taurus,2012,502,165
3865-1,City Alarm,2012,502,246
3866-1,Star Wars Battle of Hoth,2012,502,305
3870-1,Takeshi Walker 1,2007,389,29
387-1,Excavator and Dumper,1976,416,159
3871-1,Ha-Ya-To Walker,2007,389,21
3872-1,Robo Chopper,2007,389,29
3874-1,Ilrion,2012,502,245
3885-1,Hikaru Little Flyer,2007,389,22
3885-2,Hikaru Little Flyer - Boxed Version,2007,389,22
3885-3,Hikaru Little Flyer - Duracell 12 pack AA Battery Promotion,2007,389,1
3886-1,Ryo Walker,2007,389,19
3886-2,Ryo Walker - Boxed Version,2007,389,19
3886-3,Ryo Walker - Duracell 12 pack AA Battery Promotion,2007,389,1
3888-1,Three Eights,1998,399,182
3900-1,Bracelet,2000,451,20
390-1,Helicopter,1986,467,24
390-2,1913 Cadillac,1975,404,199
39-1,Motor Gearbox,1977,443,1
391-1,1926 Renault,1975,404,236
3911-1,Astronaut Key Chain,2000,503,0
391-2,Police Car,1986,467,22
3913-1,Darth Vader Key Chain,2000,503,0
391407-1,Fire Spinner,2014,571,21
3914-1,Luke Skywalker Key Chain,2000,503,0
3915-1,Race Car Driver Key Chain,2000,503,0
3916-1,Rock Raider Key Chain,2000,503,0
3917-1,2 x 4 Brick - Red Key Chain,2001,503,0
3918-1,Coast Guard Female Key Chain,2002,503,0
3920-1,The Hobbit,2012,502,394
392-1,Formula 1,1975,404,196
392-2,Fire Engine,1986,467,30
3922-1,Darth Maul Key Chain,2000,503,0
3923-1,King Leo Key Chain,2000,503,0
3924-1,Director Key Chain,2001,503,0
3925-1,Brickster Key Chain,2002,503,0
3926-1,Life on Mars Martian Key Chain,2002,503,0
3928-1,Sandy Moondust Mars Rover Mission Astrobot Female,2002,126,5
3929-1,Biff Starling Mars Rover Mission Astrobot Male,2002,126,5
3930-1,Stephanie's Outdoor Bakery,2012,494,45
393-1,Norton Motorcycle,1976,404,133
3931-1,Emma's Splash Pool,2012,494,43
393-2,Tow Truck,1986,467,29
3932-1,Andrea’s Stage,2012,494,83
3933-1,Olivia's Invention Workshop,2012,494,86
3934-1,Mia’s Puppy House,2012,494,83
3935-1,Stephanie’s Pet Patrol,2012,494,73
3936-1,Emma’s Fashion Design Studio,2012,494,77
3937-1,Olivia's Speedboat,2012,494,64
3938-1,Andrea's Bunny House,2012,494,64
3939-1,Mia's Bedroom,2012,494,86
394-1,Harley-Davidson 1000cc,1976,404,142
3942-1,Heartlake Dog Show,2012,494,202
3948-1,Stormtrooper Key Chain,2001,503,0
395-1,1909 Rolls-Royce,1976,404,283
396-1,Thatcher Perkins Locomotive,1976,404,433
3961-1,Johnny Thunder Key Chain,1998,503,0
398-1,U.S.S. Constellation,1978,404,973
3983-1,Captain Roger Key Chain,2002,503,0
4000001-1,Moulding Machines,2011,408,794
4000002-1,LOM Moulding 2011,2011,301,174
4000005-1,Kornmarken Factory 2012,2012,301,315
4000006-1,Production Kladno Campus 2012,2012,301,278
4000007-1,Ole Kirk's House,2012,301,909
4000008-1,LEGO Inside Tour Exclusive 2013 Edition – Villy Thomsen Truck,2013,301,366
4000009-1,HMV 2013 Production,2013,408,285
40000-1,Santa Claus in the Snow,2009,227,159
4000010-1,LEGO House,2014,408,250
4000011-1,Nyiregyhaza Factory,2014,408,327
4000012-1,LEGO Inside Tour (LIT) Exclusive 2012 Edition - Piper Airplane,2012,301,618
4000013-1,A LEGO Christmas Tale,2013,408,394
4000014-1,The LEGOLAND Train,2014,408,545
4000015-1,LOM Building B,2014,408,215
4000016-1,Billund Airport,2014,408,281
40001-1,Santa Claus,2009,227,42
40002-1,Christmas Tree,2009,227,61
40003-1,Snowman,2009,227,44
40004-1,Heart 2010,2010,232,26
40005-1,Bunny,2010,229,81
40008-1,Snowman Building Set,2010,227,64
40009-1,Holiday Building Set,2010,227,85
400-1,Universal Building Set,1977,469,317
40010-1,Santa with Sleigh Building Set,2010,227,71
40011-1,Thanksgiving Turkey,2010,231,52
40012-1,Halloween Pumpkin,2010,230,18
40013-1,Halloween Ghost,2010,230,18
40014-1,Halloween Bat,2010,230,25
40015-1,Heart Book,2011,206,51
40016-1,Valentine Letter Set,2011,232,41
40017-1,Easter Basket,2011,229,86
40018-1,Easter Bunny with Eggs,2011,229,95
40019-1,Brickley,2011,22,59
40020-1,Halloween Set,2011,230,71
4002014-1,LEGO HUB Birds,2015,301,466
4002015-1,Borkum Riffgrund 1,2015,598,558
4002016-1,50 Years On Track,2016,301,1142
4002-1,Riptide Racer,1996,363,53
40021-1,Spiders Set,2011,230,54
40022-1,Mini Santa Set,2011,227,72
40023-1,Holiday Stocking,2011,227,76
40024-1,Christmas Tree,2011,227,77
40025-1,{Yellow Cab},2012,22,44
40026-1,"Statue of Liberty (LEGO Store, Rockefeller Center, New York, NY)",2012,408,38
40028-1,Mini Hogwarts Express,2011,246,64
40029-1,Heart 2012,2012,206,51
400-3,Small Wheels with Axles (The Building Toy),1966,371,12
40030-1,Duck with Ducklings,2012,229,51
40031-1,Bunny and Chick,2012,229,52
40032-1,Witch,2012,230,71
40033-1,Turkey,2012,231,52
40034-1,Christmas Train,2012,227,82
40035-1,Rocking Horse,2012,227,49
40036-1,Monthly Mini Model Build January 2012 - Cobra,2012,409,37
40037-1,Monthly Mini Model Build February 2012 - Hockey Player,2012,409,43
40038-1,Monthly Mini Model Build March 2012 - Garden and Earthworm,2012,409,33
40039-1,Monthly Mini Model Build May 2012 - Tulip,2012,409,16
400-4,Small Wheels with Axles (System),1963,371,12
40040-1,Monthly Mini Model Build July 2012 - Olympic Flame,2012,409,15
40041-1,Monthly Mini Model Build December 2012 - Moose,2012,409,27
40042-1,Monthly Mini Model Build October 2012 - Cat,2012,409,25
40043-1,Monthly Mini Model Build April 2012 - Duck,2012,409,24
40044-1,Monthly Mini Model Build June 2012 - Lawnmower,2012,409,25
40045-1,Monthly Mini Model Build August 2012 - Shark,2012,409,27
40045-2,"Monthly Mini Model Build Set - 2013 August, Shark [Europe]",2013,409,27
40047-1,Monthly Mini Model Build September 2012 - Owl,2012,409,41
40048-1,Birthday Cake,2012,206,24
40049-1,Mini Sopwith Camel,2012,22,65
4005-1,Tug Boat,1982,363,65
40051-1,Valentine’s Day Heart Box,2013,232,54
40052-1,Springtime Scene,2013,206,88
40053-1,Easter Bunny with Basket,2013,229,96
40054-1,Summer Scene,2013,206,40
40055-1,Pumpkin,2013,230,52
40056-1,Thanksgiving Feast,2013,206,46
40057-1,Fall Scene,2013,206,72
40058-1,Decorating The Tree,2013,228,110
40059-1,Santa's Sleigh,2013,228,77
40061-1,Monthly Mini Model Build January 2013 - Igloo,2013,409,40
40062-1,Monthly Mini Model Build Set February 2013 - Log Cabin,2013,409,59
40063-1,Monthly Mini Model Build March 2013 - Turtle,2013,409,33
40064-1,Monthly Mini Model Build Set April 2013 - Lamb and Sheep,2013,409,32
40065-1,Monthly Mini Model Build May 2013 - Kingfisher,2013,409,21
40066-1,Monthly Mini Model Build June 2013 - Fisherman,2013,409,38
40067-1,Monthly Mini Model Build July 2013 - Crab,2013,409,37
40068-1,Monthly Mini Model Build August 2013 - Flamingo,2013,409,31
40069-1,Monthly Mini Model Build September 2013 - Pirate,2013,409,44
40070-1,Monthly Mini Model Build October 2013 - Witch,2013,409,22
40071-1,Monthly Mini Model Build November 2013 - Tractor,2013,409,44
40072,Monthly Mini Model Build December 2013 - Rocking Horse,2013,409,32
40073-1,Panda,2013,31,70
40076-1,Zombie Car,2012,558,60
40077-1,Geoffrey,2013,22,90
40078-1,Hot Dog Cart,2013,22,39
40079-1,Mini VW T1 Camper Van,2013,22,75
40080-1,Friends Pencil Holder,2013,501,142
40081-1,LEGOLAND Picture Frame - Florida Edition,2013,411,121
40081-2,LEGOLAND Picture Frame - Deutschland Edition,2013,411,121
40081-3,LEGOLAND Picture Frame - Billund Edition,2013,411,121
40081-4,LEGOLAND Picture Frame - Malaysia Edition,2013,411,121
40081-5,LEGOLAND Picture Frame - Windsor Edition,2013,411,121
40082-1,Christmas Tree Stand,2013,228,115
40083-1,Christmas Tree Truck,2013,228,118
40084-1,Hero Factory Weapon Pack,2013,400,6
40085-1,LEGO Valentine,2014,232,127
40086-1,LEGO Easter Bunny,2014,229,106
40090-1,Halloween Bat,2014,230,155
40091-1,Turkey,2014,231,125
40092-1,Reindeer,2014,227,139
40093-1,Snowman,2014,227,140
40094-1,Monthly Mini Model Build January 2014 - Snowplough,2014,409,44
40095-1,Monthly Mini Model Build February 2014 - Micro Manager,2014,409,50
40096-1,Monthly Mini Model Build March 2014 - Spring Tree,2014,409,62
40097-1,Monthly Mini Model Build April 2014 - Helicopter,2014,409,44
40098-1,Monthly Mini Model Build May 2014 - Dragon,2014,409,43
40099-1,Monthly Mini Model Build June 2014 - Jet-Ski,2014,409,33
40-1,Universal Building Set,1976,469,293
40100-1,Monthly Mini Model Build July 2014 - Surf Van,2014,409,46
4010-1,Police Rescue Boat,1987,363,82
40101-1,Monthly Mini Model Build August 2014 - Monkey,2014,409,46
40102-1,Monthly Mini Model Build September 2014 - Aircraft,2014,409,37
40103-1,Monthly Mini Model Build November 2014 - Rocket,2014,409,48
40104-1,Monthly Mini Model October 2014 - Monster,2014,409,36
40105-1,Monthly Mini Model Build December 2014 - Gingerbread House,2014,409,54
40106-1,Elves' Workshop,2014,227,115
40107-1,Ice Skating,2014,228,129
40108-1,Balloon Cart,2014,22,66
40109-1,MINI Cooper Mini Model,2014,22,59
40110-1,Coin Bank,2014,61,121
4011-1,Cabin Cruiser,1991,363,90
40112-1,Model Catwalk,2014,494,143
40114-1,LEGO Friends Buildable Jewelry Box,2014,494,201
40115-1,LEGOLAND Entrance with Family,2014,425,271
40116-1,Hero Factory Promo,2014,400,31
40117-1,Hero Factory Villain Promo,2014,403,28
40118-1,Buildable Brick Box 2x2,2014,408,204
401-2,Large Wheels with Axles (The Building Toy),1966,371,7
40120-1,Valentine's Day Dinner,2015,232,114
4012-1,Wave Cops,1996,363,99
40121-1,Painting Easter Eggs,2015,229,157
40122-1,Trick or Treat,2015,230,133
40123-1,Thanksgiving Feast,2015,231,158
40124-1,Winter Fun,2015,227,107
40125-1,Santa's Visit,2015,227,167
40126-1,Monthly Mini Model Build January 2015 - Alien and Space Dog,2015,409,55
40127-1,Monthly Mini Model Build February 2015 - Space Shuttle,2015,409,39
40128-1,Monthly Mini Model Build March 2015 - Robot,2015,409,50
40129-1,Monthly Mini Model Build April 2015 – UFO,2015,409,39
401-3,Large Wheels with Axles (System),1964,371,7
40130-1,Monthly Mini Model Build May 2015 - Koala,2015,409,65
4013-1,Create and Imagine,2003,37,1000
40131-1,Monthly Mini Model Build June 2015 - Parrot,2015,409,55
40132-1,Whale July 2015,2015,409,31
40133-1,Monthly Mini Model Build August 2015 - Kangaroo,2015,409,49
40134-1,Monthly Mini Model Build September 2015 - Scuba Diver,2015,409,45
40135-1,Monthly Mini Model Build October 2015 - Angler Fish,2015,409,29
40136-1,Monthly Mini Model Build November 2015 - Shark,2015,409,31
40137,Monthly Mini Model Build December 2015 - Submarine,2015,409,28
40138-1,Christmas Train,2015,227,233
40139-1,Gingerbread House,2015,26,277
40140-1,Flower Cart,2015,23,75
4014-1,Creator Exclusive,2003,37,500
40141-1,Bricktober Hotel,2015,157,203
40142-1,Bricktober Train Station,2015,157,180
40143-1,Bricktober Bakery,2015,157,234
40144-1,Bricktober Toys R Us Store,2015,157,164
40145-1,LEGO Brand Store Opening Set,2015,408,412
40146-1,Lufthansa Plane,2015,598,65
40148-1,Year Of The Sheep,2015,31,99
4015-1,Freighter,1982,363,80
40153-1,Birthday Cake,2015,301,120
40154-1,Pencil Holder,2015,301,176
40155-1,Piggy Coin Bank,2015,301,148
40156-1,Organiser,2015,494,171
40158-1,Pirates Chess Set,2015,154,855
4016-1,Racer,2001,22,21
40161-1,What Am I?,2016,301,536
40165-1,Minifigure Wedding Favor Set,2016,408,90
40166-1,LEGOLAND Train,2016,425,210
4017-1,Sea Helicopter,2001,22,13
40171-1,Hedgehog Storage,2017,494,232
40172-1,Brick Calendar,2017,501,278
40174-1,Iconic Chess Set,2017,502,1450
40179-1,Personalised Mosaic Portrait,2016,277,4501
40180-1,Bricktober Theater,2014,157,164
4018-1,Ship,2001,22,12
40181-1,Bricktober Pizza Place,2014,157,139
40182-1,Bricktober Fire Station,2014,157,175
40183-1,Bricktober Town Hall,2014,157,186
40190-1,Ferrari F138,2014,598,41
4019-1,Aeroplane,2001,24,17
40191-1,Ferrari F12 Berlinetta,2014,598,44
40192-1,Ferrari 250 GTO,2014,598,46
40193-1,Ferrari 512 S,2014,598,49
40194-1,Finish Line & Podium,2014,598,63
40195-1,Shell Station,2014,598,79
40196-1,Shell Tanker,2014,598,93
4020-1,Fire Fighting Boat,1987,363,206
40201-1,Valentines Cupid Dog,2016,232,150
40202-1,Easter Chick,2016,229,111
40203-1,Vampire and Bat,2016,230,150
40204-1,Pilgrim's Feast,2016,231,163
40205-1,Elves' Workshop,2016,206,238
40206-1,Santa,2016,227,155
40207-1,Year Of The Monkey,2016,22,165
40208-1,Monthly Mini Model Build January 2016 - Polar Bear,2016,409,40
40209-1,Monthly Mini Model Build February 2016 - Snow Scooter,2016,409,26
402-1,Universal Building Set,1977,469,401
40210-1,Monthly Mini Model Build March 2016 - Bunny,2016,409,49
4021-1,Police Patrol,1991,363,195
40211-1,Monthly Mini Model Build April 2016 - Bee,2016,409,34
40212-1,Monthly Mini Model Build May 2016 - Hedgehog,2016,409,39
40213-1,Monthly Mini Model Build June 2016 - Sea Plane,2016,409,24
40214-1,Monthly Mini Model Build July 2016 - Frog,2016,409,60
40215-1,Monthly Mini Model Build August 2016 - Apple,2016,409,58
40216-1,Monthly Mini Build September 2016 - School Bus,2016,409,65
40217-1,Monthly Mini Build October 2016 - Werewolf,2016,409,52
40218-1,Monthly Mini Model Build November 2016 - Fox,2016,409,39
40219-1,Monthly Mini Model Build December 2016 - Christmas Present,2016,409,55
402-2,White Turntables,1964,371,5
40220-1,London Bus,2016,22,117
4022-1,C26 Sea Cutter,1996,363,193
40221-1,Fountain,2016,22,105
40222-1,24-in-1 Holiday Countdown,2016,207,250
40223-1,Christmas Ornament,2016,206,215
40225-1,RIO 2016 MASCOTS,2016,598,196
40226-1,Birthday Buddy,2016,22,133
40227-1,MSC Ship,2016,598,181
40228-1,Geoffrey & Friends,2016,598,133
402-3,White Turntables,1966,371,5
4023-1,Fun and Adventure,2003,37,55
40236-1,Romantic Valentine Picnic,2017,232,126
40237-1,Easter Egg Hunt -2017,2017,229,145
40239-1,Monthly Mini Model Build January 2017 - Narwhal,2017,409,45
40240-1,Monthly Mini Model Build February 2017 - Raccoon,2017,409,47
4024-1,Advent Calendar 2003 Creator,2003,214,24
4024-10,Advent Calendar 2003 Creator (Day  9) Airplane,2003,223,13
4024-11,Advent Calendar 2003 Creator (Day 10) Sailboat,2003,223,16
40241-1,Monthly Mini Model Build March 2017 - Platypus,2017,409,36
4024-12,Advent Calendar 2003 Creator (Day 11) Snowplow,2003,223,21
4024-13,Advent Calendar 2003 Creator (Day 12) Snail,2003,223,9
4024-14,Advent Calendar 2003 Creator (Day 13) Robot,2003,223,14
4024-15,Advent Calendar 2003 Creator (Day 14) Heart,2003,223,11
4024-16,Advent Calendar 2003 Creator (Day 15) Truck,2003,223,21
4024-17,Advent Calendar 2003 Creator (Day 16) Reindeer,2003,223,13
4024-18,Advent Calendar 2003 Creator (Day 17) Bird,2003,223,10
4024-19,Advent Calendar 2003 Creator (Day 18) Present,2003,223,9
4024-2,Advent Calendar 2003 Creator (Day  1) Snowman,2003,223,19
4024-20,Advent Calendar 2003 Creator (Day 19) Fireplace,2003,223,17
4024-21,Advent Calendar 2003 Creator (Day 20) Santa,2003,223,13
40242-1,Monthly Mini Model Build April 2017 - Chick,2017,409,54
4024-22,Advent Calendar 2003 Creator (Day 21) Robot,2003,223,16
4024-23,Advent Calendar 2003 Creator (Day 22) Race Car,2003,223,17
4024-24,Advent Calendar 2003 Creator (Day 23) Helicopter,2003,223,16
4024-25,Advent Calendar 2003 Creator (Day 24) Tree,2003,223,13
4024-3,Advent Calendar 2003 Creator (Day  2) Little Girl,2003,223,9
40243-1,Monthly Mini Model Build May 2017 - Racecar,2017,409,52
4024-4,Advent Calendar 2003 Creator (Day  3) Penguin,2003,223,12
40244-1,Monthly Mini Model Build June 2017 - Dragonfly,2017,409,37
4024-5,Advent Calendar 2003 Creator (Day  4) Sheep,2003,223,13
4024-6,Advent Calendar 2003 Creator (Day  5) Little Boy,2003,223,9
4024-7,Advent Calendar 2003 Creator (Day  6) Stocking,2003,223,8
4024-8,Advent Calendar 2003 Creator (Day  7) Spaceship,2003,223,10
4024-9,Advent Calendar 2003 Creator (Day  8) Parrot,2003,223,9
4025-1,Fire Boat,1982,363,150
40252-1,Mini VW Beetle,2017,22,141
4026-1,"Create Your Dreams {Canister, blue top}",2003,37,100
40265-1,Friends Tic-Tac-Toe,2017,494,58
